rawEeg
-38
10
150
58
106
84
-5
20
117
100
181
185
118
35
59
52
-156
19
-150
17
-87
20
-70
-67
-2
-3
189
211
133
108
103
-40
2
69
35
-23
167
12
22
-104
97
108
16
39
-58
-75
237
242
202
261
321
216
203
80
162
56
20
-148
45
-67
-216
246
24
33
-116
-17
-86
-34
12
-39
0
-35
-25
-54
-72
-78
-86
-74
-1
-87
24
82
161
148
153
169
183
146
55
-1
3
32
28
13
17
-20
0
-10
-24
-17
-12
-26
-43
-105
53
43
105
43
77
32
48
-13
-45
-65
-65
-50
6
5
21
76
48
51
21
96
106
245
394
518
389
556
578
602
529
458
387
260
124
70
7
-55
-179
-247
-338
-350
-456
-405
-530
-451
-491
-407
-385
-312
-291
-297
-292
-252
-258
-125
-68
-88
-196
-101
108
69
-72
-50
84
82
69
40
57
82
48
58
54
89
71
146
70
124
75
144
90
51
28
112
22
4
42
99
26
4
34
173
70
132
-3
20
102
106
77
55
77
19
129
77
114
-29
196
87
100
89
130
198
216
107
199
139
27
59
50
37
300
186
132
-27
50
-12
72
-82
-52
80
114
-87
-49
-104
85
448
33
169
357
450
18
384
384
471
355
649
418
240
379
419
551
37
-13
48
-396
-179
-149
-129
-332
-306
-506
-770
-353
-379
-373
-327
-278
-361
-417
-100
-133
-200
-241
84
-214
161
-55
201
-10
-11
-87
-122
-365
199
209
90
89
128
-11
-186
217
193
92
-73
184
6
-174
210
55
77
-5
32
-10
81
-56
-131
-323
-120
113
112
76
-28
-87
122
53
125
1
236
-11
229
230
156
153
60
235
264
25
140
256
-12
36
-3
83
44
96
-10
25
-132
92
87
74
69
73
-49
130
121
67
12
3
53
-7
-92
104
59
227
220
97
108
96
73
24
13
35
100
43
-11
40
86
-19
-33
-13
32
-18
-7
-120
-69
-54
-58
-115
-3
85
18
36
44
27
1
69
52
164
59
53
5
54
13
-36
53
179
215
2
26
-62
-87
-117
154
230
241
61
64
26
98
89
58
112
12
87
57
35
103
28
58
-53
210
234
7
60
25
88
149
119
97
122
199
38
40
141
2
-172
-10
-146
67
-17
-167
224
-438
118
113
70
-203
104
-220
88
-259
119
76
137
-180
92
72
-94
135
165
-34
69
-34
64
-221
166
-106
225
102
51
25
-110
164
-150
116
5
5
-107
-136
192
116
16
92
-171
40
130
-133
61
145
-126
-17
106
184
-167
-81
-5
251
39
-69
234
288
-91
-3
161
-19
-157
114
23
39
-57
7
169
-42
-58
-241
166
116
135
-87
-179
178
-17
-228
-72
173
69
-11
9
60
84
1
92
68
119
81
-91
83
263
130
58
85
69
-7
26
43
45
12
82
49
-18
21
-10
-11
41
27
-9
64
69
20
36
-19
-38
-44
44
8
-22
-4
29
-19
-77
150
5
-55
33
28
-65
-26
-3
133
96
81
4
19
120
43
43
-229
196
113
153
-17
82
-3
33
40
-51
-14
66
178
105
-4
66
-38
103
-29
77
18
67
29
66
-74
-2
-70
-106
29
-4
-28
-7
59
-2
-23
-106
135
-10
121
27
81
39
87
19
48
-7
64
-4
-68
116
17
106
42
130
-4
45
-18
-27
44
92
-22
117
90
114
44
100
170
44
66
11
-9
-29
52
141
28
-84
68
24
56
-97
98
36
58
35
108
50
-40
-84
-170
-230
-311
-89
-130
-236
-106
-130
-76
-119
-5
-66
-21
-5
21
12
168
20
42
6
75
76
109
82
50
76
100
188
117
124
140
144
131
128
154
100
104
61
73
90
90
343
492
666
728
850
786
731
501
378
279
12
85
-120
-270
-250
-274
-342
-339
-461
-373
-338
-305
-347
-130
-260
-204
-215
-102
-193
-84
-166
-129
-38
8
37
-39
-39
138
83
50
-41
98
5
36
11
43
54
-12
42
88
99
-23
7
49
8
34
11
22
27
147
118
232
87
65
33
45
-8
-22
-29
40
36
66
19
-11
23
118
-24
-78
68
81
-5
9
66
9
99
59
51
83
172
58
125
163
211
170
194
245
262
216
200
165
135
101
-3
-83
-177
-156
-225
-258
-198
-201
-66
-107
12
54
52
35
-6
49
27
52
-8
-1
117
9
10
22
17
72
6
69
57
11
-42
36
-4
28
68
36
54
161
69
186
154
261
293
377
381
472
626
774
728
774
720
708
692
668
676
710
665
618
564
475
308
251
34
-87
-145
-173
-295
-359
-324
-341
-161
-188
-85
-52
-102
-56
-148
-183
-219
-188
-244
-115
-186
-136
-181
-187
-151
-85
-77
-182
-172
-163
-134
-203
-242
-266
-231
-277
-354
-364
-379
-354
-371
-301
-278
-333
-340
-198
-299
-386
-132
-38
-59
156
117
340
233
275
27
189
150
-29
-157
-56
-294
-284
-317
-420
-390
-455
-490
-470
-494
-434
-433
-398
-492
-341
-228
-181
-209
-263
-125
38
80
234
203
512
470
570
566
566
517
288
187
135
140
66
-86
-73
-180
-245
-237
-129
-151
-166
-90
-54
-92
-87
-83
-40
5
48
27
26
-59
-25
53
-29
9
44
48
77
88
72
19
196
24
145
19
96
90
124
153
-9
-22
12
84
60
-3
-40
-9
291
-33
124
185
231
21
-22
10
144
157
-33
139
54
-67
10
195
249
86
-13
177
155
129
168
185
244
87
69
10
58
81
124
183
92
227
-55
176
0
91
-235
-4
-7
169
157
81
16
82
-102
76
13
8
-53
1
60
-21
12
89
17
-3
166
145
-6
66
25
181
105
41
119
80
1
53
86
57
74
0
74
73
-28
58
-3
21
125
88
56
89
85
91
98
101
133
43
32
27
87
72
134
109
51
-14
40
32
-14
22
80
65
7
-8
45
114
61
35
18
-55
66
1
-8
-34
2
-66
48
66
65
169
228
156
60
122
112
96
68
135
128
137
89
37
-30
-22
50
87
132
100
98
197
294
448
468
549
529
395
316
192
115
-70
-199
-183
-302
-394
-412
-382
-452
-396
-275
-241
-275
-260
-198
-213
-184
-51
-26
-119
-6
-1
25
17
60
67
37
48
50
97
1
122
132
81
83
72
69
58
87
58
81
69
33
32
67
68
42
82
44
50
27
74
58
6
55
117
55
96
113
86
71
71
65
6
-2
83
52
13
1
43
-3
40
20
9
65
18
26
41
49
-30
59
-14
-50
-52
-6
-98
-19
51
-5
130
217
261
432
514
577
488
593
533
355
231
147
-14
-81
-146
-275
-279
-246
-316
-312
-281
-229
-281
-185
-122
-172
-131
-117
-158
-70
-123
-123
-3
-62
22
-83
42
60
74
69
35
28
24
50
-12
21
96
12
57
5
-28
-89
56
97
10
-43
10
98
115
112
90
77
57
-20
97
65
29
48
52
69
85
71
121
54
80
107
135
97
91
65
66
76
17
71
7
113
10
98
121
113
74
85
61
-45
25
35
6
2
52
27
-24
6
-33
37
-23
18
7
-30
-5
70
21
57
49
133
-4
100
97
38
42
-20
67
74
168
161
411
456
506
613
618
512
420
309
182
86
-35
-125
-199
-262
-253
-342
-265
-360
-323
-406
-354
-225
-267
-331
-235
-185
-200
-169
-134
-130
-124
-134
-43
-28
-10
-54
42
23
3
38
33
49
69
77
98
57
22
44
108
160
100
112
103
138
81
70
133
82
13
108
90
104
85
49
48
83
140
65
87
61
37
12
98
12
40
44
97
76
77
1
-10
-25
-8
59
32
137
120
69
54
19
-38
6
33
84
2
17
89
-85
-4
124
144
-9
41
18
-53
64
24
117
74
36
72
56
54
2
53
77
38
50
3
26
4
22
53
35
57
16
17
20
-21
-3
-7
60
37
50
-22
-23
40
8
21
49
66
52
35
122
132
29
7
-1
9
3
56
12
-18
-5
82
72
-4
-25
-3
54
117
35
39
9
6
48
98
36
72
32
4
-5
58
20
10
25
19
-23
17
-56
29
36
57
5
102
36
102
71
208
343
515
470
603
620
685
488
390
284
169
65
-62
-184
-142
-247
-348
-380
-393
-434
-379
-322
-364
-343
-346
-286
-290
-244
-173
-216
-199
-141
-75
-123
-65
-27
13
-19
69
69
20
128
88
66
103
67
89
103
58
36
131
151
120
120
64
98
145
161
84
89
99
123
131
77
72
87
91
67
71
122
89
87
43
80
67
67
51
70
12
24
87
-41
-9
160
130
-6
-59
-19
-30
-22
-3
-13
-26
40
11
-4
-45
48
28
52
13
65
64
13
9
56
81
65
84
107
87
60
-19
27
28
54
-10
45
49
32
18
91
64
25
-2
27
21
27
-8
26
13
70
55
105
88
11
36
28
41
2
-37
53
80
66
-27
1
21
27
0
124
51
80
92
25
27
16
8
58
65
36
16
22
22
-2
55
34
58
22
23
-17
4
67
58
2
16
20
-41
2
0
43
4
-52
41
18
41
26
43
9
145
130
86
34
44
56
73
144
116
70
2
65
34
-39
0
104
84
21
56
58
65
-4
3
-29
4
-19
24
2
41
26
0
96
34
1
-58
-20
-10
-4
5
-20
10
20
-50
-11
40
125
56
54
39
117
83
53
9
69
76
108
98
7
22
155
138
76
119
115
-74
-44
-54
23
-5
-45
120
4
-35
-6
33
7
-17
-19
-14
41
-60
-61
-51
33
66
18
42
3
11
-25
83
28
19
119
58
82
44
21
39
98
98
195
288
433
552
621
645
731
675
519
339
260
86
11
-69
-130
-204
-358
-294
-361
-381
-379
-382
-315
-386
-317
-291
-284
-280
-246
-301
-285
-247
-195
-166
-131
-81
-41
-44
41
104
148
260
460
677
907
904
866
1085
1313
1376
1351
1240
1094
955
772
615
432
295
131
-102
-328
-502
-662
-835
-1022
-1132
-1170
-1193
-1179
-1171
-1177
-1090
-1035
-950
-937
-770
-605
-557
-563
-449
-406
-373
-284
-190
-161
-101
-118
-41
104
50
144
152
156
136
165
132
244
291
259
275
273
247
196
292
263
228
231
257
267
213
258
197
233
253
156
116
150
170
68
65
188
84
103
146
86
133
98
119
117
69
98
84
99
153
139
97
64
20
-9
35
80
-14
41
81
73
61
86
38
133
281
203
304
356
289
232
115
19
-50
-76
-153
-162
-156
-157
-138
-100
-150
-82
-75
-61
-37
-65
-20
-13
-59
10
-22
48
72
80
96
-7
17
89
115
91
75
81
74
53
96
105
89
74
87
82
88
51
71
92
96
26
22
73
52
23
90
129
17
41
33
86
39
68
27
66
6
81
59
26
36
37
74
52
70
41
81
29
109
3
34
55
100
9
-9
37
1
44
32
27
1
39
5
70
10
-43
103
153
133
167
169
68
0
86
52
49
-5
54
7
27
59
-19
45
11
22
-54
-14
84
80
52
92
75
58
36
120
60
25
77
60
12
34
57
-22
-60
-36
-77
-75
-86
-77
-22
6
-26
-4
33
-33
45
-20
35
74
133
102
153
81
180
144
75
64
88
17
-17
184
102
344
338
312
289
306
249
165
137
-3
5
-36
-226
-25
-109
-275
-297
-314
-429
-337
-329
-300
-308
-369
-266
-177
-194
-163
-114
-157
-152
-133
-82
-68
24
-36
-145
-26
66
2
97
92
81
76
55
58
122
57
112
177
243
68
108
141
220
204
113
165
91
168
-52
117
137
129
103
53
10
-53
178
83
58
18
6
4
41
3
73
-13
138
104
106
-21
13
68
38
-5
2
92
108
41
45
72
71
0
117
77
22
-20
27
37
16
76
105
69
57
72
-6
44
19
-34
-11
11
-12
7
19
114
77
64
51
58
-6
53
13
54
7
12
27
19
-106
67
-13
24
-4
-2
5
69
26
2
35
-5
-35
34
128
86
34
60
57
52
98
72
-13
